date,NAME_1,NAME_2,Precipitation,Temperature,St_Prec,St_Temp
2024/11/18,Saint-Pierre,Petite-Île,4.55E-05,25.4554844,0.000423739,0.858325153
2024/11/18,Saint-Pierre,Saint-Joseph,6.75E-05,24.2445469,0.000628065,0.763427232
2024/11/18,Saint-Pierre,Saint-Louis,2.96E-05,25.4554844,0.000275163,0.858325153
2024/11/18,Saint-Pierre,Saint-Philippe,6.08E-05,23.0336094,0.000566349,0.668529311
2024/11/18,Saint-Pierre,Saint-Pierre,2.28E-05,25.4554844,0.000212528,0.858325153
2024/11/19,Saint-Benoît,Bras-Panon,2.02E-05,25.8127537,0.000187766,0.886323389
2024/11/19,Saint-Benoît,La Plaine-des-Palmistes,5.58E-05,25.1893406,0.000519945,0.837468178
2024/11/19,Saint-Benoît,Saint-André,1.41E-05,25.8127537,0.00013142,0.886323389
2024/11/19,Saint-Benoît,Saint-Benoît,4.67E-05,25.1893406,0.000434421,0.837468178
2024/11/19,Saint-Benoît,Sainte-Rose,8.53E-05,25.1938572,0.000794207,0.837822132
2024/11/19,Saint-Benoît,Salazie,2.03E-05,24.3342381,0.000189361,0.770456091
2024/11/19,Saint-Denis,La Possession,4.47E-07,24.3342381,4.16E-06,0.770456091
2024/11/19,Saint-Denis,Le Port,1.84E-04,NA,0.001714516,NA
2024/11/19,Saint-Denis,Saint-Denis,4.62E-07,24.3342381,4.30E-06,0.770456091
2024/11/19,Saint-Denis,Sainte-Marie,9.61E-06,24.3342381,8.94E-05,0.770456091
2024/11/19,Saint-Denis,Sainte-Suzanne,2.01E-06,25.8127537,1.87E-05,0.886323389
2024/11/19,Saint-Paul,L'Étang-Salé,3.46E-06,26.0354099,3.22E-05,0.903772358
2024/11/19,Saint-Paul,Les Avirons,2.70E-06,26.0354099,2.52E-05,0.903772358
2024/11/19,Saint-Paul,Les Trois-Bassins,6.73E-06,24.3342381,6.26E-05,0.770456091
2024/11/19,Saint-Paul,Saint-Leu,1.28E-06,25.184824,1.19E-05,0.837114225
2024/11/19,Saint-Paul,Saint-Paul,1.84E-04,24.3342381,0.001714516,0.770456091
2024/11/19,Saint-Pierre,Cilaos,1.44E-05,25.184824,0.000134426,0.837114225
2024/11/19,Saint-Pierre,L'Entre-Deux,2.62E-05,26.0354099,0.000243464,0.903772358
2024/11/19,Saint-Pierre,Le Tampon,5.22E-05,26.0354099,0.000485541,0.903772358
2024/11/19,Saint-Pierre,Petite-Île,4.99E-05,26.0354099,0.000464178,0.903772358
2024/11/19,Saint-Pierre,Saint-Joseph,6.09E-05,24.5659275,0.000567112,0.788612967
2024/11/19,Saint-Pierre,Saint-Louis,3.46E-06,26.0354099,3.22E-05,0.903772358
2024/11/19,Saint-Pierre,Saint-Philippe,6.37E-05,23.0964451,0.000593332,0.673453577
2024/11/19,Saint-Pierre,Saint-Pierre,2.54E-05,26.0354099,0.000236528,0.903772358
2024/11/20,Saint-Benoît,Bras-Panon,0.001436785,24.8244572,0.013376109,0.808873246
2024/11/20,Saint-Benoît,La Plaine-des-Palmistes,0.003681289,23.6862736,0.034271884,0.719676853
2024/11/20,Saint-Benoît,Saint-André,0.001052236,24.8244572,0.009796051,0.808873246
2024/11/20,Saint-Benoît,Saint-Benoît,0.003185812,23.6862736,0.02965912,0.719676853
2024/11/20,Saint-Benoît,Sainte-Rose,0.004716709,23.5143986,0.043911388,0.70620747
2024/11/20,Saint-Benoît,Salazie,0.001628686,23.2375431,0.015162659,0.684511048
2024/11/20,Saint-Denis,La Possession,3.88E-04,23.2375431,0.003610069,0.684511048
2024/11/20,Saint-Denis,Le Port,7.98E-04,NA,0.007431488,NA
2024/11/20,Saint-Denis,Saint-Denis,2.63E-04,23.2375431,0.002446955,0.684511048
2024/11/20,Saint-Denis,Sainte-Marie,8.11E-04,23.2375431,0.007553012,0.684511048
2024/11/20,Saint-Denis,Sainte-Suzanne,2.83E-04,24.8244572,0.002635935,0.808873246
2024/11/20,Saint-Paul,L'Étang-Salé,8.33E-04,24.478754,0.007756939,0.781781414
2024/11/20,Saint-Paul,Les Avirons,6.81E-04,24.478754,0.006344199,0.781781414
2024/11/20,Saint-Paul,Les Trois-Bassins,5.38E-04,23.2375431,0.005007006,0.684511048
2024/11/20,Saint-Paul,Saint-Leu,5.05E-04,23.8581486,0.004697682,0.733146235
2024/11/20,Saint-Paul,Saint-Paul,7.98E-04,23.2375431,0.007431488,0.684511048
2024/11/20,Saint-Pierre,Cilaos,0.001418279,23.8581486,0.013203829,0.733146235
2024/11/20,Saint-Pierre,L'Entre-Deux,0.002160899,24.478754,0.020117435,0.781781414
2024/11/20,Saint-Pierre,Le Tampon,0.003662258,24.478754,0.034094713,0.781781414
2024/11/20,Saint-Pierre,Petite-Île,0.003470235,24.478754,0.03230702,0.781781414
2024/11/20,Saint-Pierre,Saint-Joseph,0.004015831,22.54809,0.037386389,0.63048046
2024/11/20,Saint-Pierre,Saint-Louis,8.33E-04,24.478754,0.007756939,0.781781414
2024/11/20,Saint-Pierre,Saint-Philippe,0.004239559,20.6174259,0.03946924,0.479179497
2024/11/20,Saint-Pierre,Saint-Pierre,0.00204403,24.478754,0.019029406,0.781781414
2024/11/21,Saint-Benoît,Bras-Panon,0.0054749,25.0059299,0.050969953,0.823094774
2024/11/21,Saint-Benoît,La Plaine-des-Palmistes,0.013185118,23.5773411,0.122750166,0.711140105
2024/11/21,Saint-Benoît,Saint-André,0.004122115,25.0059299,0.038375866,0.823094774
2024/11/21,Saint-Benoît,Saint-Benoît,0.011466709,23.5773411,0.106752203,0.711140105
2024/11/21,Saint-Benoît,Sainte-Rose,0.016586711,23.8548069,0.154418144,0.732884355
2024/11/21,Saint-Benoît,Salazie,0.005618905,23.8867893,0.052310602,0.73539073
2024/11/21,Saint-Denis,La Possession,0.001050723,23.8867893,0.009781966,0.73539073
2024/11/21,Saint-Denis,Le Port,5.03E-04,NA,0.004682949,NA
2024/11/21,Saint-Denis,Saint-Denis,8.27E-04,23.8867893,0.007701768,0.73539073
2024/11/21,Saint-Denis,Sainte-Marie,0.003018514,23.8867893,0.028101614,0.73539073
2024/11/21,Saint-Denis,Sainte-Suzanne,0.001416546,25.0059299,0.013187691,0.823094774
2024/11/21,Saint-Paul,L'Étang-Salé,0.002736565,22.7129612,0.025476743,0.643400973
2024/11/21,Saint-Paul,Les Avirons,0.002201708,22.7129612,0.020497355,0.643400973
2024/11/21,Saint-Paul,Les Trois-Bassins,0.001611342,23.8867893,0.015001188,0.73539073
2024/11/21,Saint-Paul,Saint-Leu,0.001661804,23.2998753,0.015470984,0.689395855
2024/11/21,Saint-Paul,Saint-Paul,5.03E-04,23.8867893,0.004682949,0.73539073
2024/11/21,Saint-Pierre,Cilaos,0.004826114,23.2998753,0.044929922,0.689395855
2024/11/21,Saint-Pierre,L'Entre-Deux,0.007563767,22.7129612,0.070416786,0.643400973
2024/11/21,Saint-Pierre,Le Tampon,0.013053906,22.7129612,0.121528613,0.643400973
2024/11/21,Saint-Pierre,Petite-Île,0.015238014,22.7129612,0.141862114,0.643400973
2024/11/21,Saint-Pierre,Saint-Joseph,0.016388223,22.1487522,0.152570278,0.599185428
2024/11/21,Saint-Pierre,Saint-Louis,0.002736565,22.7129612,0.025476743,0.643400973
2024/11/21,Saint-Pierre,Saint-Philippe,0.020507824,21.5845432,0.190922738,0.554969884
2024/11/21,Saint-Pierre,Saint-Pierre,0.009674278,22.7129612,0.090065118,0.643400973
2024/11/22,Saint-Benoît,Bras-Panon,0.004826555,23.7574558,0.044934022,0.725255211
2024/11/22,Saint-Benoît,La Plaine-des-Palmistes,0.003387576,23.710947,0.031537485,0.721610441
2024/11/22,Saint-Benoît,Saint-André,0.005114619,23.7574558,0.047615829,0.725255211
2024/11/22,Saint-Benoît,Saint-Benoît,0.003892855,23.710947,0.036241514,0.721610441
2024/11/22,Saint-Benoît,Sainte-Rose,0.002161467,24.0150242,0.02012272,0.745440155
2024/11/22,Saint-Benoît,Salazie,0.006321581,22.2203465,0.058852342,0.604796081
2024/11/22,Saint-Denis,La Possession,0.008005255,22.2203465,0.074526935,0.604796081
2024/11/22,Saint-Denis,Le Port,0.007576102,NA,0.070531623,NA
2024/11/22,Saint-Denis,Saint-Denis,0.007652828,22.2203465,0.071245924,0.604796081
2024/11/22,Saint-Denis,Sainte-Marie,0.006317863,22.2203465,0.05881773,0.604796081
2024/11/22,Saint-Denis,Sainte-Suzanne,0.005690747,23.7574558,0.052979442,0.725255211
2024/11/22,Saint-Paul,L'Étang-Salé,0.005309144,24.5933933,0.049426805,0.790765388
2024/11/22,Saint-Paul,Les Avirons,0.005780482,24.5933933,0.053814851,0.790765388
2024/11/22,Saint-Paul,Les Trois-Bassins,0.006676355,22.2203465,0.062155202,0.604796081
2024/11/22,Saint-Paul,Saint-Leu,0.005443776,23.4068699,0.050680196,0.697780735
2024/11/22,Saint-Paul,Saint-Paul,0.007576102,22.2203465,0.070531623,0.604796081
2024/11/22,Saint-Pierre,Cilaos,0.005508089,23.4068699,0.051278937,0.697780735
2024/11/22,Saint-Pierre,L'Entre-Deux,0.004405239,24.5933933,0.04101168,0.790765388
2024/11/22,Saint-Pierre,Le Tampon,0.003359118,24.5933933,0.031272553,0.790765388
2024/11/22,Saint-Pierre,Petite-Île,0.001924196,24.5933933,0.017913784,0.790765388
2024/11/22,Saint-Pierre,Saint-Joseph,0.002330912,23.6644382,0.021700209,0.717965671
2024/11/22,Saint-Pierre,Saint-Louis,0.005309144,24.5933933,0.049426805,0.790765388
2024/11/22,Saint-Pierre,Saint-Philippe,0.00163486,22.7354832,0.01522014,0.645165962
2024/11/22,Saint-Pierre,Saint-Pierre,0.002888316,24.5933933,0.026889502,0.790765388
2024/11/23,Saint-Benoît,Bras-Panon,0.0058677,23.3515568,0.054626828,0.693445996
2024/11/23,Saint-Benoît,La Plaine-des-Palmistes,0.003787211,22.8471622,0.035257994,0.653917945
2024/11/23,Saint-Benoît,Saint-André,0.00588275,23.3515568,0.054766942,0.693445996
2024/11/23,Saint-Benoît,Saint-Benoît,0.004300333,22.8471622,0.040035028,0.653917945
2024/11/23,Saint-Benoît,Sainte-Rose,0.003462195,23.1391544,0.03223217,0.67680059
2024/11/23,Saint-Benoît,Salazie,0.003227095,21.6347599,0.030043454,0.558905231
2024/11/23,Saint-Denis,La Possession,0.002676065,21.6347599,0.024913501,0.558905231
2024/11/23,Saint-Denis,Le Port,0.001879345,NA,0.017496233,NA
2024/11/23,Saint-Denis,Saint-Denis,0.003493446,21.6347599,0.032523113,0.558905231
2024/11/23,Saint-Denis,Sainte-Marie,0.004671936,21.6347599,0.043494562,0.558905231
2024/11/23,Saint-Denis,Sainte-Suzanne,0.005912851,23.3515568,0.055047168,0.693445996
2024/11/23,Saint-Paul,L'Étang-Salé,0.00254875,23.4755802,0.023728225,0.703165377
2024/11/23,Saint-Paul,Les Avirons,0.002284719,23.4755802,0.021270161,0.703165377
2024/11/23,Saint-Paul,Les Trois-Bassins,0.002220142,21.6347599,0.020668968,0.558905231
2024/11/23,Saint-Paul,Saint-Leu,0.001741144,22.5551701,0.016209618,0.631035308
2024/11/23,Saint-Paul,Saint-Paul,0.001879345,21.6347599,0.017496233,0.558905231
2024/11/23,Saint-Pierre,Cilaos,0.002740056,22.5551701,0.025509243,0.631035308
2024/11/23,Saint-Pierre,L'Entre-Deux,0.002899598,23.4755802,0.026994531,0.703165377
2024/11/23,Saint-Pierre,Le Tampon,0.003168601,23.4755802,0.029498884,0.703165377
2024/11/23,Saint-Pierre,Petite-Île,0.00332972,23.4755802,0.03099886,0.703165377
2024/11/23,Saint-Pierre,Saint-Joseph,0.003151032,22.3427677,0.029335326,0.614389902
2024/11/23,Saint-Pierre,Saint-Louis,0.00254875,23.4755802,0.023728225,0.703165377
2024/11/23,Saint-Pierre,Saint-Philippe,0.00272623,21.2099552,0.025380523,0.525614428
2024/11/23,Saint-Pierre,Saint-Pierre,0.00316647,23.4755802,0.029479046,0.703165377
2024/11/24,Saint-Benoît,Bras-Panon,2.18E-04,23.6025791,0.00202717,0.713117939
2024/11/24,Saint-Benoît,La Plaine-des-Palmistes,6.68E-04,23.0183506,0.006220825,0.66733352
2024/11/24,Saint-Benoît,Saint-André,1.71E-04,23.6025791,0.001595258,0.713117939
2024/11/24,Saint-Benoît,Saint-Benoît,4.15E-04,23.0183506,0.00386425,0.66733352
2024/11/24,Saint-Benoît,Sainte-Rose,6.21E-04,23.1704502,0.005780578,0.679253158
2024/11/24,Saint-Benoît,Salazie,5.95E-04,22.4990635,0.005536385,0.626638384
2024/11/24,Saint-Denis,La Possession,6.28E-04,22.4990635,0.005843351,0.626638384
2024/11/24,Saint-Denis,Le Port,6.42E-04,NA,0.005976112,NA
2024/11/24,Saint-Denis,Saint-Denis,2.84E-05,22.4990635,0.000264759,0.626638384
2024/11/24,Saint-Denis,Sainte-Marie,1.35E-04,22.4990635,0.001257327,0.626638384
2024/11/24,Saint-Denis,Sainte-Suzanne,7.86E-05,23.6025791,0.000731433,0.713117939
2024/11/24,Saint-Paul,L'Étang-Salé,0.00253392,23.2334385,0.023590165,0.684189382
2024/11/24,Saint-Paul,Les Avirons,0.002222404,23.2334385,0.020690027,0.684189382
2024/11/24,Saint-Paul,Les Trois-Bassins,0.00156793,22.4990635,0.014597038,0.626638384
2024/11/24,Saint-Paul,Saint-Leu,0.002576202,22.866251,0.0239838,0.655413883
2024/11/24,Saint-Paul,Saint-Paul,6.42E-04,22.4990635,0.005976112,0.626638384
2024/11/24,Saint-Pierre,Cilaos,0.001742275,22.866251,0.01622015,0.655413883
2024/11/24,Saint-Pierre,L'Entre-Deux,0.001908585,23.2334385,0.017768455,0.684189382
2024/11/24,Saint-Pierre,Le Tampon,0.001182772,23.2334385,0.011011315,0.684189382
2024/11/24,Saint-Pierre,Petite-Île,7.93E-04,23.2334385,0.007383419,0.684189382
2024/11/24,Saint-Pierre,Saint-Joseph,7.87E-04,22.4341221,0.007324426,0.621549101
2024/11/24,Saint-Pierre,Saint-Louis,0.00253392,23.2334385,0.023590165,0.684189382
2024/11/24,Saint-Pierre,Saint-Philippe,5.11E-04,21.6348057,0.004759484,0.558908821
2024/11/24,Saint-Pierre,Saint-Pierre,0.001471154,23.2334385,0.013696081,0.684189382
2024/11/25,Saint-Benoît,Bras-Panon,1.89E-04,23.618433,0.001755385,0.714360367
2024/11/25,Saint-Benoît,La Plaine-des-Palmistes,3.20E-04,23.0997562,0.002977024,0.673713059
2024/11/25,Saint-Benoît,Saint-André,1.96E-04,23.618433,0.001823615,0.714360367
2024/11/25,Saint-Benoît,Saint-Benoît,2.59E-04,23.0997562,0.002408819,0.673713059
2024/11/25,Saint-Benoît,Sainte-Rose,2.25E-04,23.5962162,0.002096998,0.712619296
2024/11/25,Saint-Benoît,Salazie,5.83E-04,21.8850346,0.005431418,0.578518588
2024/11/25,Saint-Denis,La Possession,7.73E-04,21.8850346,0.007194072,0.578518588
2024/11/25,Saint-Denis,Le Port,7.60E-04,NA,0.007073727,NA
2024/11/25,Saint-Denis,Saint-Denis,5.08E-04,21.8850346,0.004729776,0.578518588
2024/11/25,Saint-Denis,Sainte-Marie,3.60E-04,21.8850346,0.003347769,0.578518588
2024/11/25,Saint-Denis,Sainte-Suzanne,2.11E-04,23.618433,0.001960075,0.714360367
2024/11/25,Saint-Paul,L'Étang-Salé,0.001098657,23.321558,0.01022822,0.69109507
2024/11/25,Saint-Paul,Les Avirons,0.001078634,23.321558,0.010041818,0.69109507
2024/11/25,Saint-Paul,Les Trois-Bassins,9.74E-04,21.8850346,0.009072285,0.578518588
2024/11/25,Saint-Paul,Saint-Leu,0.001206914,22.6032963,0.011236065,0.634806829
2024/11/25,Saint-Paul,Saint-Paul,7.60E-04,21.8850346,0.007073727,0.578518588
2024/11/25,Saint-Pierre,Cilaos,8.75E-04,22.6032963,0.0081496,0.634806829
2024/11/25,Saint-Pierre,L'Entre-Deux,8.15E-04,23.321558,0.007591314,0.69109507
2024/11/25,Saint-Pierre,Le Tampon,5.02E-04,23.321558,0.00467439,0.69109507
2024/11/25,Saint-Pierre,Petite-Île,2.49E-04,23.321558,0.002315838,0.69109507
2024/11/25,Saint-Pierre,Saint-Joseph,2.94E-04,22.5810795,0.002741068,0.633065758
2024/11/25,Saint-Pierre,Saint-Louis,0.001098657,23.321558,0.01022822,0.69109507
2024/11/25,Saint-Pierre,Saint-Philippe,1.67E-04,21.840601,0.001557977,0.575036446
2024/11/25,Saint-Pierre,Saint-Pierre,5.37E-04,23.321558,0.005003587,0.69109507
2024/11/26,Saint-Benoît,Bras-Panon,4.31E-04,23.6188297,0.004015531,0.714391455
2024/11/26,Saint-Benoît,La Plaine-des-Palmistes,7.30E-04,23.006403,0.006798359,0.666397219
2024/11/26,Saint-Benoît,Saint-André,4.06E-04,23.6188297,0.003777812,0.714391455
2024/11/26,Saint-Benoît,Saint-Benoît,6.94E-04,23.006403,0.006460197,0.666397219
2024/11/26,Saint-Benoît,Sainte-Rose,8.26E-04,23.3837223,0.007687784,0.69596672
2024/11/26,Saint-Benoît,Salazie,8.26E-04,21.6491032,0.007692154,0.560029277
2024/11/26,Saint-Denis,La Possession,9.66E-04,21.6491032,0.008990977,0.560029277
2024/11/26,Saint-Denis,Le Port,0.001482986,NA,0.01380623,NA
2024/11/26,Saint-Denis,Saint-Denis,8.02E-04,21.6491032,0.007468181,0.560029277
2024/11/26,Saint-Denis,Sainte-Marie,6.19E-04,21.6491032,0.005765093,0.560029277
2024/11/26,Saint-Denis,Sainte-Suzanne,3.55E-04,23.6188297,0.003302375,0.714391455
2024/11/26,Saint-Paul,L'Étang-Salé,5.58E-04,23.6090641,0.005192934,0.713626151
2024/11/26,Saint-Paul,Les Avirons,9.37E-04,23.6090641,0.008725617,0.713626151
2024/11/26,Saint-Paul,Les Trois-Bassins,0.001190513,21.6491032,0.011083383,0.560029277
2024/11/26,Saint-Paul,Saint-Leu,0.001415089,22.6290836,0.013174124,0.636827711
2024/11/26,Saint-Paul,Saint-Paul,0.001482986,21.6491032,0.01380623,0.560029277
2024/11/26,Saint-Pierre,Cilaos,6.87E-04,22.6290836,0.006393227,0.636827711
2024/11/26,Saint-Pierre,L'Entre-Deux,5.61E-04,23.6090641,0.005221095,0.713626151
2024/11/26,Saint-Pierre,Le Tampon,7.14E-04,23.6090641,0.006648379,0.713626151
2024/11/26,Saint-Pierre,Petite-Île,5.48E-04,23.6090641,0.005098947,0.713626151
2024/11/26,Saint-Pierre,Saint-Joseph,6.69E-04,22.3939762,0.006229686,0.618402975
2024/11/26,Saint-Pierre,Saint-Louis,5.58E-04,23.6090641,0.005192934,0.713626151
2024/11/26,Saint-Pierre,Saint-Philippe,5.96E-04,21.1788883,0.005546755,0.523179798
2024/11/26,Saint-Pierre,Saint-Pierre,4.06E-04,23.6090641,0.003779107,0.713626151
2024/11/27,Saint-Benoît,Bras-Panon,5.42E-04,24.3018131,0.005044289,0.767915031
2024/11/27,Saint-Benoît,La Plaine-des-Palmistes,0.001277976,23.5734196,0.011897636,0.710832788
2024/11/27,Saint-Benoît,Saint-André,4.34E-04,24.3018131,0.004042525,0.767915031
2024/11/27,Saint-Benoît,Saint-Benoît,0.001127597,23.5734196,0.010497647,0.710832788
2024/11/27,Saint-Benoît,Sainte-Rose,0.001701429,23.5471745,0.015839885,0.70877603
2024/11/27,Saint-Benoît,Salazie,6.60E-04,22.6807194,0.006146329,0.64087427
2024/11/27,Saint-Denis,La Possession,2.92E-04,22.6807194,0.002718893,0.64087427
2024/11/27,Saint-Denis,Le Port,5.17E-04,NA,0.004812339,NA
2024/11/27,Saint-Denis,Saint-Denis,3.20E-04,22.6807194,0.002977236,0.64087427
2024/11/27,Saint-Denis,Sainte-Marie,4.17E-04,22.6807194,0.003884816,0.64087427
2024/11/27,Saint-Denis,Sainte-Suzanne,2.19E-04,24.3018131,0.002038996,0.767915031
2024/11/27,Saint-Paul,L'Étang-Salé,1.81E-04,24.51861,0.001687811,0.784904822
2024/11/27,Saint-Paul,Les Avirons,1.95E-04,24.51861,0.001817543,0.784904822
2024/11/27,Saint-Paul,Les Trois-Bassins,2.45E-04,22.6807194,0.002279374,0.64087427
2024/11/27,Saint-Paul,Saint-Leu,1.31E-04,23.5996647,0.001215449,0.712889546
2024/11/27,Saint-Paul,Saint-Paul,5.17E-04,22.6807194,0.004812339,0.64087427
2024/11/27,Saint-Pierre,Cilaos,4.62E-04,23.5996647,0.00429659,0.712889546
2024/11/27,Saint-Pierre,L'Entre-Deux,6.62E-04,24.51861,0.006162005,0.784904822
2024/11/27,Saint-Pierre,Le Tampon,0.001217239,24.51861,0.011332188,0.784904822
2024/11/27,Saint-Pierre,Petite-Île,0.001122825,24.51861,0.01045322,0.784904822
2024/11/27,Saint-Pierre,Saint-Joseph,0.00131507,22.845026,0.012242977,0.653750537
2024/11/27,Saint-Pierre,Saint-Louis,1.81E-04,24.51861,0.001687811,0.784904822
2024/11/27,Saint-Pierre,Saint-Philippe,0.001280747,21.171442,0.011923439,0.522596251
2024/11/27,Saint-Pierre,Saint-Pierre,6.11E-04,24.51861,0.005688186,0.784904822
2024/11/28,Saint-Benoît,Bras-Panon,5.02E-04,24.5642948,0.004676797,0.788485017
2024/11/28,Saint-Benoît,La Plaine-des-Palmistes,8.99E-04,24.1285038,0.008373379,0.754333246
2024/11/28,Saint-Benoît,Saint-André,4.39E-04,24.5642948,0.004090136,0.788485017
2024/11/28,Saint-Benoît,Saint-Benoît,8.25E-04,24.1285038,0.007683928,0.754333246
2024/11/28,Saint-Benoît,Sainte-Rose,0.001228514,23.8445683,0.011437162,0.732081983
2024/11/28,Saint-Benoît,Salazie,4.98E-04,23.7332401,0.004639341,0.723357491
2024/11/28,Saint-Denis,La Possession,3.36E-04,23.7332401,0.003130313,0.723357491
2024/11/28,Saint-Denis,Le Port,8.08E-04,NA,0.007524809,NA
2024/11/28,Saint-Denis,Saint-Denis,3.37E-04,23.7332401,0.003135342,0.723357491
2024/11/28,Saint-Denis,Sainte-Marie,4.08E-04,23.7332401,0.003797239,0.723357491
2024/11/28,Saint-Denis,Sainte-Suzanne,3.13E-04,24.5642948,0.002916813,0.788485017
2024/11/28,Saint-Paul,L'Étang-Salé,1.73E-04,25.0916386,0.001612441,0.829811535
2024/11/28,Saint-Paul,Les Avirons,4.89E-04,25.0916386,0.004555307,0.829811535
2024/11/28,Saint-Paul,Les Trois-Bassins,6.54E-04,23.7332401,0.006089341,0.723357491
2024/11/28,Saint-Paul,Saint-Leu,9.51E-04,24.4124393,0.008854776,0.776584509
2024/11/28,Saint-Paul,Saint-Paul,8.08E-04,23.7332401,0.007524809,0.723357491
2024/11/28,Saint-Pierre,Cilaos,3.56E-04,24.4124393,0.003316535,0.776584509
2024/11/28,Saint-Pierre,L'Entre-Deux,3.99E-04,25.0916386,0.00370998,0.829811535
2024/11/28,Saint-Pierre,Le Tampon,8.01E-04,25.0916386,0.007460995,0.829811535
2024/11/28,Saint-Pierre,Petite-Île,7.44E-04,25.0916386,0.006930784,0.829811535
2024/11/28,Saint-Pierre,Saint-Joseph,8.90E-04,23.6927128,0.008282132,0.720181476
2024/11/28,Saint-Pierre,Saint-Louis,1.73E-04,25.0916386,0.001612441,0.829811535
2024/11/28,Saint-Pierre,Saint-Philippe,8.67E-04,22.293787,0.008072083,0.610551416
2024/11/28,Saint-Pierre,Saint-Pierre,3.74E-04,25.0916386,0.00348455,0.829811535
2024/11/29,Saint-Benoît,Bras-Panon,5.31E-06,25.1693668,4.95E-05,0.835902885
2024/11/29,Saint-Benoît,La Plaine-des-Palmistes,9.40E-06,24.5652409,8.75E-05,0.78855916
2024/11/29,Saint-Benoît,Saint-André,4.69E-06,25.1693668,4.37E-05,0.835902885
2024/11/29,Saint-Benoît,Saint-Benoît,6.04E-06,24.5652409,5.63E-05,0.78855916
2024/11/29,Saint-Benoît,Sainte-Rose,3.82E-05,24.5280094,0.000355222,0.785641428
2024/11/29,Saint-Benoît,Salazie,2.20E-06,23.874445,2.05E-05,0.73442334
2024/11/29,Saint-Denis,La Possession,2.10E-05,23.874445,0.000195548,0.73442334
2024/11/29,Saint-Denis,Le Port,1.55E-04,NA,0.00144006,NA
2024/11/29,Saint-Denis,Saint-Denis,1.29E-06,23.874445,1.20E-05,0.73442334
2024/11/29,Saint-Denis,Sainte-Marie,2.33E-06,23.874445,2.17E-05,0.73442334
2024/11/29,Saint-Denis,Sainte-Suzanne,3.45E-06,25.1693668,3.21E-05,0.835902885
2024/11/29,Saint-Paul,L'Étang-Salé,3.20E-05,25.3304996,0.000298344,0.84853043
2024/11/29,Saint-Paul,Les Avirons,1.05E-04,25.3304996,0.000973571,0.84853043
2024/11/29,Saint-Paul,Les Trois-Bassins,1.28E-04,23.874445,0.001194723,0.73442334
2024/11/29,Saint-Paul,Saint-Leu,2.39E-04,24.6024723,0.002221782,0.791476885
2024/11/29,Saint-Paul,Saint-Paul,1.55E-04,23.874445,0.00144006,0.73442334
2024/11/29,Saint-Pierre,Cilaos,1.99E-05,24.6024723,0.000185421,0.791476885
2024/11/29,Saint-Pierre,L'Entre-Deux,2.44E-06,25.3304996,2.27E-05,0.84853043
2024/11/29,Saint-Pierre,Le Tampon,4.12E-06,25.3304996,3.84E-05,0.84853043
2024/11/29,Saint-Pierre,Petite-Île,4.03E-06,25.3304996,3.75E-05,0.84853043
2024/11/29,Saint-Pierre,Saint-Joseph,9.14E-06,23.9611149,8.51E-05,0.741215428
2024/11/29,Saint-Pierre,Saint-Louis,3.20E-05,25.3304996,0.000298344,0.84853043
2024/11/29,Saint-Pierre,Saint-Philippe,7.01E-06,22.5917301,6.53E-05,0.633900417
2024/11/29,Saint-Pierre,Saint-Pierre,2.36E-06,25.3304996,2.20E-05,0.84853043
2024/11/30,Saint-Benoît,Bras-Panon,5.47E-04,24.2354374,0.005096658,0.762713345
2024/11/30,Saint-Benoît,La Plaine-des-Palmistes,5.43E-04,23.4212284,0.005050809,0.698905972
2024/11/30,Saint-Benoît,Saint-André,5.68E-04,24.2354374,0.005285788,0.762713345
2024/11/30,Saint-Benoît,Saint-Benoît,4.06E-04,23.4212284,0.003783962,0.698905972
2024/11/30,Saint-Benoît,Sainte-Rose,4.91E-04,23.8628788,0.004570262,0.733516928
2024/11/30,Saint-Benoît,Salazie,5.79E-04,22.3584843,0.005392422,0.61562157
2024/11/30,Saint-Denis,La Possession,7.69E-04,22.3584843,0.007163816,0.61562157
2024/11/30,Saint-Denis,Le Port,0.001451388,NA,0.013512061,NA
2024/11/30,Saint-Denis,Saint-Denis,3.24E-04,22.3584843,0.003017639,0.61562157
2024/11/30,Saint-Denis,Sainte-Marie,4.39E-04,22.3584843,0.004084166,0.61562157
2024/11/30,Saint-Denis,Sainte-Suzanne,6.08E-04,24.2354374,0.005664048,0.762713345
2024/11/30,Saint-Paul,L'Étang-Salé,0.002453655,23.6006718,0.022842917,0.712968469
2024/11/30,Saint-Paul,Les Avirons,0.00255469,23.6006718,0.023783526,0.712968469
2024/11/30,Saint-Paul,Les Trois-Bassins,0.002111129,22.3584843,0.01965409,0.61562157
2024/11/30,Saint-Paul,Saint-Leu,0.003543913,22.979578,0.032992951,0.664295016
2024/11/30,Saint-Paul,Saint-Paul,0.001451388,22.3584843,0.013512061,0.61562157
2024/11/30,Saint-Pierre,Cilaos,0.001656245,22.979578,0.015419233,0.664295016
2024/11/30,Saint-Pierre,L'Entre-Deux,0.00165309,23.6006718,0.015389857,0.712968469
2024/11/30,Saint-Pierre,Le Tampon,9.05E-04,23.6006718,0.008428998,0.712968469
2024/11/30,Saint-Pierre,Petite-Île,4.77E-04,23.6006718,0.004444784,0.712968469
2024/11/30,Saint-Pierre,Saint-Joseph,5.29E-04,22.6070194,0.004923285,0.635098598
